locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
202,-10,0.7,2,46.77419355,3308,-7786,1250,-608,-588,-2592,-1960,-10016,690,922,-696,-1440,59.64229595,65.25693873,60.17936556,66.79,-0.045186241,0.060248321,0.017397112,0
202,-10,0.7,2,47.58064516,2290.964411,-8983.998332,1217.362637,-695.130504,-639.0338484,-2638.739075,-2024,-9866,430,648,-543,-822,59.64,65.26,60.18,66.72161001,-0.00229595,0.003061266,0.000634444,-0.068389986
202,-10,0.7,2,48.38709677,1442,-10180,1162,-797,-676,-2730,-1150.814815,-14292.59259,-571.0200986,212.2405435,-424.0348769,-313.5968137,59.64,65.26069815,60.18,66.64,0,0.000698148,0,-0.081610014
202,-10,0.7,2,49.19354839,1587.850622,-9949.713987,1103.637363,-853.4588435,-700.0673899,-2853.919237,470.8148148,-22513.40741,-2032.176716,-299.4289031,-324.6285496,152.1888532,59.64,65.30999593,60.18,66.64,0,0.049297781,0,0
202,-10,0.7,2,50,1842,-9682,1068,-898,-732,-2981,1344,-26940,-2780,-668,-283,670,59.64,65.3225625,60.18,66.6165625,0,0.012566571,0,-0.0234375
202,-10,0.7,2,50.80645161,2074,-9634,1100,-935,-866,-3061,-1966,-16956,-1618,-834,-1872,1318,59.64,65.27015365,60.18,66.49644531,0,-0.052408854,0,-0.120117188
202,-10,0.7,2,51.61290323,2998,-9492,414,-950,-894,-3191,-1549.009208,-15398.14245,509.7770465,-604.5812446,-1376.473759,1201.074074,59.64,65.21066667,60.18,66.49,0,-0.059486979,0,-0.006445313
202,-10,0.7,2,52.41935484,3334,-9070,-284,-967,-907,-3244,-547.1295263,-14662.25616,3000.110745,-142.4958226,-403.3919624,983.9259259,59.64,65.18,60.18,66.48806993,0,-0.030666667,0,-0.001930074
202,-10,0.7,3,53.22580645,3016.10618,-9302.842697,-375.9333226,-963.2222222,-876,-3382.294629,666,-13482,4198,213,277,867,59.64,65.18,60.18,66.43094174,0,0,0,-0.057128181
202,-10,0.7,3,54.03225806,2476,-9852,-406,-959,-845,-3525,2710.552025,-9842.721318,2176.501893,395.2789002,526.8246455,1212.102273,59.64,65.1690625,60.18,66.32653622,0,-0.0109375,0,-0.104405524
202,-10,0.7,3,54.83870968,2065.683835,-11489.04111,703,-958.2777778,-948.1666017,-3578.37479,4158,-6130,-974,483,638,1715,59.64,65.11300781,60.18,66.21828837,0,-0.056054688,0,-0.108247852
202,-10,0.7,3,55.64516129,1554,-13164,1812,-958,-1123,-3641,3378,-4692,-3024,-62,448,1977,59.64,65.11,60.18,66.12963607,0,-0.003007813,0,-0.088652295
202,-10,0.7,3,56.4516129,598,-13650,1510,-999,-1270,-3885,2735.1395,-5897.799785,-2323.764916,-145.4540362,245.4609799,2357.672391,59.64,65.11063694,60.18,66.04133208,0,0.000636944,0,-0.088303992
202,-10,0.7,3,57.25806452,90.24576271,-13945.33922,1143.890794,-926.5,-1235.210714,-4111.326075,2111.18392,-8252.044015,-670.1964987,-192.3381292,38.8151785,2806.259468,59.64,65.15774737,60.18,65.95830634,0,0.047110422,0,-0.083025741
202,-10,0.7,3,58.06451613,-138,-14084,710,-854,-1168,-4234,1188,-9860,1266,-207,-153,3208,59.63832,65.19255193,60.18,65.84490206,-0.00168,0.034804566,0,-0.113404285
202,-10,0.7,3,58.87096774,1818.454216,-11266,8.383519837,-1017.5,-1066.257374,-4121.19313,-914,-10272,3618,-157,-318,3511,59.62704,65.21599425,60.18,65.70100888,-0.01128,0.023442315,0,-0.143893177
