locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
201,10,0.9,2,18.18181818,886,-7968,530,-38,-100,701,-2248,-1104,-768,-247,-902,1725,60.18,65.26,59.52,67.29121217,0,-0.022148437,0.018984375,0.109317976
201,10,0.9,2,18.93939394,930,-8059.151919,636.6925373,-17,-88,679.2363636,-1542,-1210.78233,-53.86973923,-26.52195046,-842.1750449,990.1414484,60.18,65.26,59.52,67.43648017,0,0,0,0.145268003
201,10,0.9,2,19.6969697,974,-8116,826,4,-76,638,-836,-1480,746,166,-722,156,60.1555957,65.34541504,59.52,67.53804562,-0.024404297,0.085415039,0,0.101565447
201,10,0.9,2,20.45454545,803.5198135,-7985,1044.867559,-17.51176471,-77.5,593.7636364,-896,-2258,1052,360,-556,-362,60.12,65.46772265,59.52,67.62829118,-0.035595703,0.122307614,0,0.090245567
201,10,0.9,2,21.21212121,526,-7854,1200,-49,-79,536,-1710,-3212,708,572,-386,-1182,60.12,65.29077871,59.52,67.68845668,0,-0.176943941,0,0.060165502
201,10,0.9,2,21.96969697,267.4801865,-8005,1230.439904,-64.32156863,-75.5,456.9402246,-2132,-3292,264,683,-314,-1755,60.12,65.13705649,59.52,67.694558,0,-0.153722224,0,0.006101319
201,10,0.9,2,22.72727273,116,-8156,1242,-81,-72,349,-1894,-3270,-128,944,-398,-2411,60.12,65.05417367,59.52,67.6480974,0,-0.082882816,0,-0.046460607
201,10,0.9,2,23.48484848,534,-8148,894,-115,-114,182,-1712,-3226,-508,1055,-458,-2869,60.12,65.01915763,59.53471436,67.54770952,0,-0.035016042,0.014714355,-0.100387876
201,10,0.9,2,24.24242424,472,-8178,550.3366337,-115.5325835,-126.1781016,32.15342346,-1834,-3492,-564,1246,-554,-3491,60.12,65.00016966,59.58561768,67.3558343,0,-0.018987974,0.05090332,-0.191875224
201,10,0.9,2,25,410,-8208,360,-116,-136,-95,-1880,-3550,-552,1415,-734,-3708,60.12,64.98240509,59.63212646,67.19618813,0,-0.017764562,0.046508789,-0.159646167
