locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
301,33,0.9,1,9.72972973,2952.148515,-7588,-177,-214.5,-118.4067982,-1473.150118,-1990.129845,-8042.052632,482.0152672,-806.1350048,238,241.0964912,63.58,69.2546875,59.7,65.76,0,-0.0253125,0,0
301,33,0.9,1,10.27027027,3756,-7224,-1466,-267,-180,-1675,-2032,-8046,354,-822,238,239,63.58,69.2,59.7,65.76,0,-0.0546875,0,0
301,33,0.9,1,10.81081081,2776,-7822,-1142,-130,-107,-1603,-2238.583535,-8030.131579,370,-834.3302213,236.5,219.8151164,63.58,69.2,59.7,65.76,0,0,0,0
301,33,0.9,1,11.35135135,2064,-8408,-136,-12,-84,-1513,-2490,-8010,386,-847,235,186,63.58,69.19483378,59.7,65.76,0,-0.005166225,0,0
301,33,0.9,1,11.89189189,1140,-7698,378,-45,-54,-1671,-2598,-8004,318,-866,251,145,63.58,69.13698803,59.7,65.76,0,-0.05784575,0,0
301,33,0.9,1,12.43243243,1954.764807,-7694.514064,178.7033898,-40.595791,-8.337116062,-1778.55814,-2364,-8042,260,-896,310,38,63.58,69.07873099,59.7,65.76,0,-0.058257033,0,0
301,33,0.9,1,12.97297297,2866,-7692,-90,-31,25,-1831,-1835.168488,-8361.05639,245.4337861,-902.5661765,323.6423087,-82.17795988,63.58,69.04,59.7,65.76,0,-0.038730992,0,0
301,33,0.9,1,13.51351351,3013.74388,-7680.788187,-225.640678,-15.7811979,31.86195689,-1806.453743,-1069.871989,-9012.321758,238.8994923,-905.4971777,331.4018758,-211.8248532,63.58,69.04,59.7,65.76,0,0,0,0
301,33,0.9,1,14.05405405,3096.662714,-7659.609509,-348.3457627,8.036609487,35.73905215,-1740.881228,-381.1394959,-9718.426246,231.9154523,-908.42959,337.2105049,-315.55932,63.58,69.04,59.7,65.76,0,0,0,0
301,33,0.9,1,14.59459459,3153.109608,-7632.836738,-448.2305085,38.84501583,38.38516896,-1646.381842,-82,-10202,216,-915,345,-358,63.58,69.04,59.7,65.76,0,0,0,0
301,33,0.9,1,15.13513514,3221.437668,-7604.842645,-515.4101695,75.03561478,41.55419052,-1535.054971,-406,-10390.33304,3.19790487,-967.4265791,354.6032108,-319,63.58,69.01047832,59.7,65.78583147,0,-0.029521677,0,0.025831468
301,33,0.9,1,15.67567568,3340,-7580,-540,115,47,-1419,-730,-10606,-198,-1020,368,-280,63.58,68.96,59.7,65.83,0,-0.050478323,0,0.044168532
301,33,0.9,1,16.21621622,3680.20615,-7562.299344,-426.1811691,171.5373678,56.82471679,-1268.968246,-594,-11310,166,-1026,399,-307,63.58,69.0146875,59.7,65.83,0,0.0546875,0,0
301,33,0.9,1,16.75675676,4148.103075,-7544.916019,-204.8067827,242.9757515,72.09243502,-1081.638198,-40,-11870,750,-984,338,-264,63.57242798,69.04,59.7,65.83,-0.007572016,0.0253125,0,0
301,33,0.9,1,17.2972973,4384,-7516,-56,306,93,-908,-14.95301603,-11703.55556,852.6187625,-952.1998716,348.9016659,-211.0441407,63.52757202,69.04,59.7,65.83,-0.044855967,0,0,0
301,33,0.9,1,17.83783784,4275,-7373.341906,-25.86606139,355.9253353,140.48065,-760.9156888,-5.982847097,-11394.44444,911.3093812,-925.6744534,378.6922206,-153.1084215,63.52,69.04,59.7,65.80785156,-0.007572016,0,0,-0.022148437
301,33,0.9,1,18.37837838,4166,-7250,10,393,185,-637,16,-11228,930,-911,423,-100,63.52,69.04,59.7,65.76,0,0,0,-0.047851563
301,33,0.9,1,18.91891892,4246,-7638,266,412,197,-550,466.6981258,-11702,843,-907.4947991,556.3860149,-62.83458121,63.56101563,68.9853125,59.7,65.80785156,0.041015625,-0.0546875,0,0.047851563
301,33,0.9,1,19.45945946,4381.983051,-7601,578.4972521,401.248366,189.7368421,-394.7428877,914,-12176,756,-903,729,-15,63.58,68.96,59.7,65.82716393,0.018984375,-0.0253125,0,0.019312363
301,33,0.9,1,20,4472,-7564,816,377,173,-211,932,-11156,878,-811,843,121,63.58,68.96,59.7,65.80289368,0,0,0,-0.024270251
301,33,0.9,1,20.54054054,4346.597138,-7618,916.5302594,322.1377388,123.2631579,-25.5676307,94.20762155,-9575.089362,1163.305588,-778.8069719,1075.586085,263.3423627,63.58,68.96,59.7,65.77277986,0,0,0,-0.03011381
301,33,0.9,1,21.08108108,4058,-7672,960,259,83,122,-1084,-8558,1370,-766,1273,430,63.58,68.96,59.7,65.76,0,0,0,-0.012779865
301,33,0.9,1,21.62162162,3452,-7596,538,223,84,190,-1756.96267,-9554.837998,1094,-817.423913,1335.934489,678.3392071,63.58,68.96,59.7,65.76,0,0,0,0
301,33,0.9,1,22.16216216,3144.347199,-7685,115.2749775,259.745283,102.1028421,183.5,-2112,-11558,818,-880,1362,939,63.58,68.96,59.7,65.76,0,0,0,0
301,33,0.9,1,22.7027027,3008,-7774,-120,318,139,177,-2138,-14328,922,-895,840,1133,63.58,68.96,59.7,65.76,0,0,0,0
301,33,0.9,1,23.24324324,3116,-7710,-52,358,199,181,-3420.698785,-12976.26155,-420,-996.049405,-645.0205845,2022.337266,63.58,68.96,59.7,65.76,0,0,0,0
301,33,0.9,1,23.78378378,3653.866712,-7616.313581,411.7960074,357.2285714,186.3053097,246.983956,-4702,-11290,-1762,-1156,-1774,2985,63.58,68.96,59.7,65.76,0,0,0,0
301,33,0.9,1,24.32432432,4220,-7552,842,355,161,372,-4725.240343,-10693.73845,-161,-1323.515036,-1758.354196,3389.931324,63.58,68.96,59.7,65.76,0,0,0,0
301,33,0.9,1,24.86486486,4417.155844,-7543.211765,874.4840085,316.1591176,125.0828372,534.4137767,-4746,-10432,1440,-1470,-1706,3572,63.57952402,68.95854592,59.7,65.76,-0.000475983,-0.00145408,0,0
301,33,0.9,1,25.40540541,4502,-7540,886,253,86,734,-4840,-11414,1398,-1548,-694,3535,63.57441417,68.94469632,59.7,65.76,-0.005109851,-0.0138496,0,0
301,33,0.9,1,25.94594595,4214,-7574,816,201,58,951,-4893.592706,-11115,840.7863253,-1535.897917,241.8508922,3512.540672,63.56430435,68.92239872,59.69304616,65.75188719,-0.010109813,-0.0222976,-0.006953836,-0.008112809
301,33,0.9,1,26.48648649,3799.610985,-7577.009378,637.2078149,191.3378378,43.4787234,1069.912029,-4954,-10816,226,-1511,1102,3502,63.54994444,68.89933312,59.66863678,65.72340958,-0.014359917,-0.0230656,-0.024409383,-0.028477614
301,33,0.9,1,27.02702703,3470,-7580,392,188,37,1147,-5155.64557,-10909.16129,68.33859397,-1469.597736,1893.95939,3614.289157,63.53208427,68.88317952,59.64522915,65.69610068,-0.017860162,-0.0161536,-0.02340763,-0.027308902
301,33,0.9,1,27.56756757,3368,-7612,140,220,62,1190,-5314,-11072,4,-1428,2566,3735,63.50745729,68.88,59.64,65.69,-0.02462698,-0.00317952,-0.005229151,-0.006100676
301,33,0.9,1,28.10810811,3102,-7712,90,277,85,1234,-5038,-11222,154,-1408,3046,3745,63.45886359,68.88,59.64,65.69,-0.048593707,0,0,0
301,33,0.9,1,28.64864865,3102.185185,-7782.261438,198.6499187,315.3164557,94.80179761,1271.975404,-4393.25103,-11149.93904,34.6120797,-1381.975001,3502.834412,3739.948276,63.41877357,68.88,59.64,65.70824286,-0.040090013,0,0,0.018242858
301,33,0.9,1,29.18918919,3102.814815,-7838.797386,421.0776152,345.6582278,101.5120099,1309.064091,-3590,-10974,-238,-1361,3764,3729,63.38,68.88,59.64,65.76,-0.038773574,0,0,0.051757142
301,33,0.9,1,29.72972973,3104,-7862,602,358,104,1359,-2912,-10522,-796,-1353,3779,3710,63.32635131,68.88,59.64,65.87033297,-0.05364869,0,0,0.110332965
301,33,0.9,1,30.27027027,3118,-7712,688,353,77,1450,-2292.009456,-10235.02338,-1392.282205,-1341.430891,3546.071312,3734.979339,63.31,68.88,59.64,65.91,-0.01635131,0,0,0.039667035
301,33,0.9,1,30.81081081,3058,-7730,584,355,75,1511,-1840,-9994,-1880,-1322,3099,3775,63.31,68.88,59.64,65.91,0,0,0,0
301,33,0.9,1,31.35135135,2892.293984,-7735.416122,687.7037037,351.116884,73.05494538,1551.687177,-1591.345886,-9775.543352,-2204.411239,-1253.651988,2550.490307,3810.520661,63.28264401,68.85290454,59.64,65.97383065,-0.027355994,-0.027095461,0,0.063830653
301,33,0.9,1,31.89189189,2660.350732,-7738.819172,880.2962963,340.7893235,70.82048508,1584.187839,-1478,-9514,-2362,-1164,1942,3831,63.25,68.79503358,59.64059841,66.05,-0.032644006,-0.057870955,0.000598412,0.076169347
301,33,0.9,1,32.43243243,2510,-7740,984,326,67,1607,-1508.05814,-8949.609528,-2248.888481,-1096.263373,1393.175258,3811.666667,63.25,68.7364136,59.68285365,66.05,0,-0.058619988,0.042255241,0
301,33,0.9,1,32.97297297,2474.13003,-7739,977.2758621,287.2710593,46.9919987,1623.866812,-1588,-8376,-2060,-1043,900,3767,63.24325174,68.72,59.7,66.05566798,-0.006748259,-0.016413597,0.017146346,0.005667985
301,33,0.9,1,33.51351351,2434,-7738,964,243,21,1632,-1874,-8102,-1908,-1012,513,3672,63.19440469,68.72,59.7,66.10254146,-0.048847048,0,0,0.046873471
301,33,0.9,1,34.05405405,2075.516156,-7812,941.7241379,220.8328126,3.246575342,1620.18318,-2188.941275,-7713.26584,-1887.141378,-973.8315344,173.7171081,3547.665994,63.14212914,68.68746094,59.7244043,66.1824996,-0.052275557,-0.032539063,0.024404297,0.079958143
301,33,0.9,1,34.59459459,1708,-7886,926,202,-6,1593,-2370,-7290,-1868,-921,-142,3390,63.11,68.64,59.76,66.27626675,-0.032129136,-0.047460937,0.035595703,0.093767151
301,33,0.9,1,35.13513514,1654,-7826,966,181,10,1536,-2289.855051,-6931.103335,-1764.217486,-820.1377263,-436.8363644,3175.097806,63.11,68.64,59.76,66.32378244,0,0,0,0.047515695
301,33,0.9,1,35.67567568,1869,-7796.782609,998.8947368,149.1397599,12.97297297,1481.702055,-2102,-6542,-1574,-688,-734,2909,63.10142777,68.62330959,59.77251781,66.38582824,-0.008572234,-0.016690413,0.01251781,0.062045794
301,33,0.9,1,36.21621622,2084,-7784,1016,110,14,1452,-1564.243763,-6046.02384,-1165.980119,-550.6263686,-1057.088853,2588.425395,63.05821431,68.56306127,59.81770405,66.47266611,-0.043213453,-0.060248321,0.045186241,0.086837876
301,33,0.9,2,36.75675676,2060,-7814,1016,65,-19,1459,-1004,-5414,-862,-404,-1410,2238,63.01776903,68.56,59.82,66.5562037,-0.040445286,-0.003061266,0.00229595,0.08353759
301,33,0.9,2,37.2972973,1886.996959,-7846.279531,869.2592593,66.70872567,-21.95667365,1441.201056,-761.7502562,-4457.232663,-863.3902267,-251.5569489,-1852.683362,1900.697068,62.97565439,68.55920212,59.82059841,66.65139121,-0.042114641,-0.000797883,0.000598412,0.095187504
301,33,0.9,2,37.83783784,1555.81848,-7879.632615,596.7407407,71.52856246,-23.53389238,1396.068779,-584.6529059,-3274.14463,-868.336009,-95.44572285,-2331.42,1559.972387,62.9243619,68.5028618,59.86285365,66.80238355,-0.051292489,-0.056340322,0.042255241,0.150992336
301,33,0.9,2,38.37837838,1232,-7912,450,79,-24,1336,-516,-2230,-878,52,-2698,1203,62.91,68.48,59.88,66.89126343,-0.014361897,-0.022861795,0.017146346,0.088879881
301,33,0.9,2,38.91891892,927.0572973,-7942.832744,453,105.3860169,-20.08653846,1230.224405,-674,-1482,-1116,183,-2902,814,62.91,68.48,59.88,66.92929581,0,0,0,0.038032386
301,33,0.9,2,39.45945946,720,-7972,456,147,-13,1093,-912.0628311,-1109.880886,-1004.008639,347.4784694,-3046.557522,326.6932413,62.88,68.48,59.88,67.01478655,-0.03,0,0,0.085490738
301,33,0.9,2,40,662.7027027,-7997.693099,359,192.5992424,-3.913461538,959.9466179,-1138,-946,-732,543,-3118,-227,62.85,68.48,59.881139,67.10146888,-0.03,0,0.001139005,0.086682325
301,33,0.9,2,40.54054054,640,-8024,262,239,2,830,-1266,-1212,-46,788,-3117,-846,62.85,68.48,59.91204323,67.14559939,0,0,0.030904224,0.044130512
301,33,0.9,2,41.08108108,667.7358491,-8064.271186,416.5042017,285.6757576,-1.378571429,720.8760203,-1306,-1512,326,948,-3076,-1256,62.85,68.4925,59.96546353,67.18735723,0,0.0125,0.053420297,0.041757839
301,33,0.9,2,41.62162162,724,-8090,726,312,-9,609,-1447.924704,-1827.470226,761.9944065,1131.236853,-2953.557506,-1787.863201,62.85,68.5565625,60.04820479,67.23081077,0,0.0640625,0.082741261,0.043453544
301,33,0.9,2,42.16216216,804,-8038,1150,295,-24,468,-1672,-2006,1018,1327,-2771,-2335,62.815,68.56,60.1,67.27660294,-0.035,0.0034375,0.051795213,0.045792171
301,33,0.9,2,42.7027027,913.4236182,-8053.181818,1420.185556,241.355404,-35.34476572,367.3538027,-1991.262178,-1834,910.7399103,1530.619091,-2563.259627,-2801.703861,62.78,68.55791573,60.12,67.33437673,-0.035,-0.002084266,0.02,0.057773786
301,33,0.9,2,43.24324324,1002,-8070,1564,171,-46,293,-2260,-1662,750,1737,-2326,-3231,62.78,68.50841441,60.12,67.43002077,0,-0.049501323,0,0.095644044
301,33,0.9,2,43.78378378,1034,-8072,1586,115,-58,247,-2338.534048,-1837.880068,663.3495838,1941.236587,-2051.659177,-3643.986117,62.75287808,68.45158559,60.12885406,67.49473388,-0.027121921,-0.056828821,0.008854061,0.064713102
301,33,0.9,2,44.32432432,1104,-8100,1424,23,-85,188,-2418,-2076,572,2137,-1805,-4003,62.65497456,68.40208427,60.17220843,67.53734002,-0.097903521,-0.049501323,0.043354366,0.042606144
301,33,0.9,2,44.86486486,901,-8091,1181.93956,-9.960486881,-131.2832779,127.2583113,-2666.827784,-2166.897294,437.0896589,2313.130697,-1643.753913,-4290.876015,62.65,68.4,60.20801991,67.65603656,-0.004974557,-0.002084266,0.035811485,0.118696542
301,33,0.9,2,45.40540541,698,-8082,1028,-33,-162,59,-3050,-2254,236,2483,-1519,-4512,62.64921387,68.40060547,60.2436511,67.78690401,-0.000786133,0.000605469,0.035631191,0.130867453
301,33,0.9,2,45.94594595,736.687441,-8089.259259,1082.444444,-55.16249227,-149.8148148,-35.41754985,-3544,-2410,-168,2656,-1424,-4650,62.59623535,68.44962891,60.28112913,67.83383981,-0.052978516,0.049023438,0.037478023,0.046935795
301,33,0.9,2,46.48648649,843.374882,-8102.740741,1183.555556,-75.90553048,-127.1851852,-143.3746591,-3701.057715,-2816.152683,-361.6362563,2746.244996,-1382.546209,-4730.18471,62.58,68.51037109,60.31871562,67.9031924,-0.016235352,0.060742187,0.037586498,0.069352587
301,33,0.9,2,47.02702703,1004,-8110,1238,-104,-115,-231,-3762,-3338,-540,2793,-1365,-4768,62.58,68.55939453,60.35622187,68.00296182,0,0.049023438,0.03750625,0.099769428
301,33,0.9,2,47.56756757,1426,-7982,1218,-156,-118,-285,-3682,-3782,-838,2803,-1461,-4769,62.55587844,68.51647466,60.39450606,68.06120946,-0.024121561,-0.042919872,0.038284182,0.058247634
301,33,0.9,2,48.10810811,1348.295455,-8010.251814,1015.685714,-175.9401633,-99,-346.2432125,-3986.183663,-4358.916946,-1445.722694,2778.227598,-1756.192154,-4610.879098,62.51194931,68.48237343,60.43328598,68.10614272,-0.04392913,-0.034101231,0.038779924,0.044933259
301,33,0.9,2,48.64864865,1218,-8058,830,-191,-80,-409,-4576,-4914,-1870,2721,-2003,-4318,62.4672139,68.53505553,60.47147172,68.1476121,-0.044735411,0.052682102,0.038185738,0.041469377
301,33,0.9,2,49.18918919,1095.147636,-8103.963356,859.744,-209.7117685,-87.696,-465.3198077,-5350.555467,-5337.342109,-1814.6875,2593.593804,-2035.710534,-4019.205051,62.43681364,68.57687901,60.50784614,68.19370914,-0.030400262,0.041823478,0.036374419,0.046097044
301,33,0.9,2,49.72972973,954.3010909,-8157.178775,930.672,-229.3092062,-106.048,-517.2246381,-6362.04923,-5713.70549,-1693,2366.327203,-2058.437141,-3671.896527,62.41233687,68.60934616,60.54279885,68.24085783,-0.024476761,0.032467149,0.03495271,0.047148687
301,33,0.9,2,50.27027027,821.4807273,-8207.612517,1015.328,-248.8507596,-127.952,-570.0695645,-7356.018379,-6044.716126,-1571.3125,2076.897001,-2071.695178,-3291.139739,62.39500292,68.63304257,60.57727495,68.28473216,-0.017333951,0.023696417,0.034476107,0.043874329
301,33,0.9,2,50.81081081,722.7069091,-8245.230839,1086.256,-267.3948754,-146.304,-629.2096607,-8078,-6332,-1516,1763,-2076,-2892,62.39,68.64,60.6228125,68.32919098,-0.005002923,0.006957426,0.045537546,0.044458822
301,33,0.9,2,51.35135135,684,-8260,1116,-284,-154,-700,-8468,-6560,-1774,1368,-1536,-2450,62.39,68.64,60.715,68.37667863,0,0,0.0921875,0.04748765
301,33,0.9,2,51.89189189,927.4123615,-8147.481481,953.1851852,-301.1800495,-146.4814815,-821.1779935,-8363.086181,-6727.783998,-1963.24611,1070.714394,-1140.658466,-2023.710827,62.39,68.65445899,60.73,68.44996822,0,0.014458986,0.015,0.073289594
301,33,0.9,2,52.43243243,1405.49139,-7938.518519,650.8148148,-317.0344692,-132.5185185,-964.0889968,-8119.95014,-6865.114221,-2117.956388,814.1791114,-803.6440434,-1607.153159,62.39,68.70981147,60.73,68.54571197,0,0.055352487,0,0.095743747
301,33,0.9,2,52.97297297,1740,-7826,488,-324,-125,-1033,-7846,-6922,-2182,558,-461,-1201,62.355,68.75972269,60.75215324,68.60303017,-0.035,0.049911221,0.022153236,0.057318202
301,33,0.9,2,53.51351351,1863.161093,-7830.293578,505.5714286,-311.1698113,-141.5,-1027,-7575.199408,-6790.091816,-2150.336493,287.804008,-75.64414011,-786.5755457,62.32,68.81061312,60.79797314,68.64960621,-0.035,0.050890427,0.0458199,0.046576037
301,33,0.9,2,54.05405405,1918,-7842,548,-292,-158,-1021,-7216,-6540,-2080,20,288,-425,62.32,68.86834416,60.83969409,68.69626119,0,0.057731036,0.041720951,0.046654981
301,33,0.9,2,54.59459459,1739,-7946.706422,693.1894155,-278.3301887,-157.7738095,-1052.679245,-6651.658411,-6170.908184,-1977.955659,-306.6704438,653.3385812,-207.3662195,62.33623535,68.88,60.87928062,68.75001653,0.016235352,0.011655843,0.039586536,0.053755341
301,33,0.9,2,55.13513514,1560,-8044,838,-271,-157,-1094,-5858,-5920,-1760,-501,857,51,62.38921387,68.88,60.91635906,68.79938574,0.052978516,0,0.037078432,0.049369211
301,33,0.9,2,55.67567568,1750,-7954,870,-278,-134,-1108,-4348.753561,-5998.646952,2884.292151,457,615.5,1045.623408,62.39,68.88,60.95989379,68.8,0.000786133,0,0.043534731,0.00061426
301,33,0.9,2,56.21621622,2299.227437,-8015,894.2177419,-295.4420281,-134.9247788,-1074.740196,-3284,-6202,7374,1415,374,1852,62.39229595,68.87693873,60.98,68.8,0.00229595,-0.003061266,0.020106213,0
301,33,0.9,2,56.75675676,2980,-8076,918,-323,-138,-993,-4800,-6850,3694,-510,1613,1799,62.43748219,68.81669041,60.98,68.8,0.045186241,-0.060248321,0,0
301,33,0.9,2,57.2972973,3468,-7722,948,-365,-192,-778,-4562,-8674,4104,-735,1272,1306,62.45,68.8,60.99391602,68.8,0.01251781,-0.016690413,0.013916016,0
301,33,0.9,2,57.83783784,3474.448053,-7869,1065.007692,-414.1624849,-196.8539913,-593.674264,384,-8172,-1674,-1576,883,699,62.45,68.8,61.03932617,68.8,0,0,0.045410156,0
301,33,0.9,3,58.37837838,3480,-8016,1160,-467,-201,-414,-14.38028367,-7424.86859,-3130.137911,-1381.077891,416.8905286,892.310364,62.45,68.8,61.04,68.75253906,0,0,0.000673828,-0.047460937
301,33,0.9,3,58.91891892,3621.875862,-7860,1128.810345,-535.2311321,-218.8887103,-217.2581515,-1006.538345,-6597.178463,-4012.957844,-996.3780037,-45.49918015,1275.84295,62.45,68.8,61.04,68.72,0,0,0,-0.032539063
301,33,0.9,3,59.45945946,3758,-7704,1052,-577,-257,-18,-2288,-6114,-4310,-722,-255,1555,62.45,68.8,61.04,68.72,0,0,0,0
301,33,0.9,3,60,3386,-7913.63999,735.1896552,-560.5,-380.7557846,167.5794264,-4928.155514,-5969.691874,-3328.109301,-613.2040396,-51.7649919,1674.192507,62.44642542,68.80659475,61.04,68.71632155,-0.003574583,0.006594749,0,-0.003678453
301,33,0.9,3,60.54054054,3014,-8406,464,-544,-603,365,-6906,-5910,-1454,-564,209,1729,62.42891362,68.83647466,61.04,68.69685698,-0.017511794,0.02987991,0,-0.01946457
301,33,0.9,3,61.08108108,4870,-9512,1320,-544,-971,611,-5622,-6642,1370.109301,-598.4339623,314.2649919,1497.09181,62.40576029,68.86879707,61.04,68.66684909,-0.023153332,0.03232241,0,-0.03000789
301,33,0.9,3,61.62162162,2440,-11854.94401,2007.436557,-532.1900452,-1057.098312,1003.328464,-4338,-7374,3302,-664,362,1188,62.38677389,68.88,61.04,68.63144126,-0.018986402,0.011202931,0,-0.035407825
301,33,0.9,3,62.16216216,10,-13508,2362,-504,-1104,1258,-4502,-7227,1430.872856,-762.0660377,360.1038961,1073.681628,62.36893764,68.88,61.04,68.56999164,-0.017836244,0,0,-0.061449624
301,33,0.9,3,62.7027027,547,-12673.90735,771,-423.4399216,-1147.415404,1151,-4666,-7080,-770,-829,354,972,62.35041838,68.88,61.04,68.56,-0.018519269,0,0,-0.009991639
301,33,0.9,3,63.24324324,1084,-11742,-820,-323,-1169,1044,-4270,-7550,-1198,-604,282,819,62.33416125,68.88,61.04,68.56,-0.016257126,0,0,0
301,33,0.9,3,63.78378378,172.954608,-11583.09265,-370.7248521,-261.538952,-1158.638693,1128.5,-4046,-7568,-754,-496,223,728,62.32311144,68.88,61.04,68.52133707,-0.011049815,0,0,-0.038662926
301,33,0.9,3,64.32432432,-1056,-11522,390,-202,-1132,1213,-4338.012795,-7395,-155.7632823,-440.9079595,170.2391676,621.2113948,62.32,68.8765625,61.04,68.47345266,-0.003111435,-0.0034375,0,-0.047884409
301,33,0.9,3,64.86486486,-1536,-11830,1028,-125,-1049,985,-4740,-7222,214,-401,142,494,62.32,68.8125,61.04,68.44025977,0,-0.0640625,0,-0.033192899
301,33,0.9,3,65.40540541,-2142.204805,-12353.48107,724,-216.5,-969.5404613,732.5716054,-4955.987205,-7297.083333,216.9958848,-369.5129382,162,301.8787879,62.32,68.8,61.04,68.4128442,0,-0.0125,0,-0.027415568
301,33,0.9,3,65.94594595,-2736,-12700,420,-308,-926,515,-5062,-7426,218,-336,182,134,62.32,68.8,61.04,68.40012101,0,0,0,-0.012723189
301,33,0.9,3,66.48648649,-3180,-12248,748,-273,-962,386,-4360,-7566.916667,-91.81132075,-285.1880219,158.6287375,58.13143177,62.32,68.8,61.0044043,68.4,0,0,-0.035595703,-0.000121009
301,33,0.9,3,67.02702703,-2539.145299,-11972.25038,853.1252236,-327.7470893,-917.9915058,106.2592833,-3658,-7654,-422,-212,106,8,62.32,68.8,60.98,68.4,0,0,-0.024404297,0
301,33,0.9,3,67.56756757,-1340,-11636,894,-451,-805,-317,-4086,-7448,-446,-82,3,-25,62.32,68.8,60.98,68.4,0,0,0,0
301,33,0.9,3,68.10810811,-21.99608524,-10232.51955,391,-740.9064272,-421.6063644,-909.0566286,-4580,-7368,10,-30,-5,-85,62.30285365,68.8,60.98,68.4,-0.017146346,0,0,0
