locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
202,-10,0.9,3,0,2978,-10188,612,-540,-1166,-3355,-220,-8164,1692,-483,-8,2483,59.58059841,64.48,60.2999577,65.54,0.000598412,0.04152832,-4.23E-05,-0.031488999
202,-10,0.9,3,0,3709.985455,-9585.445473,74.63436482,-524.8208291,-1222.613372,-3335.751522,-1470,-7344,392,-608,22,2391,59.62285365,64.48,60.29533352,65.54,0.042255241,0,-0.004624176,0
202,-10,0.9,3,0,4270,-9320,-362,-509,-1248,-3308,-842,-7778,19.08249807,-500.5,-35,2381.879397,59.6315978,64.48,60.2846395,65.54,0.008744148,0,-0.010694025,0
202,-10,0.9,3,0,4530,-9514,-270,-485,-1180,-3263,-214,-8212,-122,-393,-92,2379,59.58494606,64.48,60.27011653,65.54,-0.04665174,0,-0.014522964,0
202,-10,0.9,3,0,8102,-9218,294,-472,-1230,-3039,-380.6825291,-8167.925926,186,-408.3460838,-68.14814815,2389.62963,59.58,64.50103778,60.25400554,65.54,-0.004946061,0.02103778,-0.016110992,0
202,-10,0.9,3,0,7963.393664,-8602.666864,750.0185305,-510.8888889,-1314.987787,-2743.434104,-772.2539471,-8086.074074,758,-440.3588342,-23.85185185,2409.37037,59.58016195,64.55443568,60.23845928,65.54,0.00016195,0.053397898,-0.015546261,0
202,-10,0.9,3,0,7634.565105,-7725.943444,1136.787043,-583.1111111,-1433.232684,-2398.452798,-1226,-8042,1066,-468,-2.54E-25,2420,59.59555556,64.60739366,60.21727593,65.54,0.015393605,0.052957982,-0.021183353,0
202,-10,0.9,3,0,7246,-6840,1300,-622,-1576,-2038,-1846.460169,-8061,827,-487.6106557,-21.5,2413.358396,59.62196844,64.65990955,60.19395988,65.54,0.026412889,0.052515886,-0.023316048,0
202,-10,0.9,3,0,6877.291518,-6225.437139,1191,-598.2769122,-1755.273085,-1720.508769,-2362,-8080,588,-498,-43,2395,59.63936556,64.68901101,60.18046748,65.54,0.017397112,0.029101458,-0.013492398,0
202,-10,0.9,4,0,6212,-5202,1082,-536,-1998,-1278,-2508.78238,-8042,658,-488.0697674,9.5,2250.135901,59.64,64.69,60.18,65.54,0.000634444,0.000988995,-0.000467483,0
202,-10,0.9,4,0,3006,2408,2488,-325,-2374,-116,-2636,-8004,728,-470,62,2021,59.64,64.6913963,60.18,65.54,0,0.001396296,0,0
202,-10,0.9,4,0,4018,9828,1032,-451,-2371,610,-2932.451948,-8014.339743,631.037037,-451.6537468,55.77777778,1826.318206,59.64,64.78999186,60.18,65.54,0,0.098595563,0,0
202,-10,0.9,4,0,1384,-1430,-4098,-299,-783,-60,-3300.709391,-8043.790597,450.962963,-430.8268734,44.22222222,1627.621202,59.64,64.83,60.18,65.54,0,0.040008142,0,0
202,-10,0.9,4,0,738.2912848,-1797.68515,-3036.717815,48.3785263,-549.3157006,328.3948054,-3504,-8090,354,-410,38,1427,59.64,64.83,60.18,65.54,0,0,0,0
202,-10,0.9,4,0,390.3945122,-1948.573729,-858.5467401,521.6454035,-418.6578503,1216.567389,-3530,-8234,378,-390,54,1224,59.66735599,64.86191533,60.18,65.54,0.027355994,0.031915327,0,0
202,-10,0.9,4,0,-108,-2164,928,880,-378,2189,-3308,-7930,268,-399,40,998,59.69932617,64.9,60.18,65.54,0.031970178,0.038084673,0,0
