locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
100,0,0.9,2,95.67538708,1504.449941,-8258.623907,643.3236152,-616.7529991,-255.7532278,-793.8169276,-4866,-9058,-424,-341,-586,2034,59.46,65.98,60.36,65.51434203,0,0,0,-0.041435064
100,0,0.9,2,95.72877736,1492,-8244,640,-632,-270,-859,-3035.866474,-9069.925926,659.5901535,-229.2592593,-61.50348101,1945.161777,59.46,65.98,60.36,65.47,0,0,0,-0.044342027
100,0,0.9,2,95.78216765,1681,-8258.439252,678.5482809,-646.9556052,-311.6358362,-958.5780538,447.1559402,-9092.074074,2584.239521,-21.74074074,630.8038151,1753.87911,59.46,65.98,60.40101563,65.42934767,0,0,0.041015625,-0.040652334
100,0,0.9,3,95.83555793,1870,-8304,774,-655,-365,-1046,2572,-9104,3612,90,976,1573,59.4515978,65.986839,60.42,65.3732013,-0.008402198,0.006838999,0.018984375,-0.056146364
100,0,0.9,3,95.88894821,1444,-8748,1032,-648,-401,-1074,2957.21443,-8548.148148,2279.407407,-1.518518519,935.6109508,1414.157927,59.40494606,66.03585182,60.42,65.28639046,-0.04665174,0.049012823,0,-0.086810838
100,0,0.9,3,95.94233849,1130.124573,-9189.521456,988.2523901,-730.7037037,-464.2348877,-1105.132553,3209.496104,-7515.851852,-195.4074074,-171.4814815,826.1107906,1263.801186,59.42214126,66.08580501,60.42,65.19389627,0.017195196,0.049953185,0,-0.092494193
100,0,0.9,3,95.99572878,872.596737,-9595.760728,880.5047801,-884.2962963,-537.1174439,-1141.76173,3300,-6960,-1528,-263,665,1197,59.46,66.12,60.42,65.11,0.037858742,0.034194993,0,-0.083896271
100,0,0.9,3,96.04911906,756,-9774,744,-967,-572,-1195,2971.79846,-8543,-1253.231733,59,109.7245366,1777.908887,59.46,66.02429688,60.42,65.0638966,0,-0.095703125,0,-0.046103401
100,0,0.9,3,96.10250934,744.5424655,-9503.851852,514.232757,-958.7037037,-570.1851852,-1315.645918,1998,-10126,-576,381,-380,2572,59.46,65.98,60.42,65.02332525,0,-0.044296875,0,-0.040571352
100,0,0.9,3,96.15589963,738.820499,-9002.148148,208.7782398,-943.2962963,-566.8148148,-1506.571633,-4056,-7192,1224,-326,-409,2899,59.46,65.98,60.42,64.98255449,0,0,0,-0.040770758
100,0,0.9,3,96.20928991,728,-8732,-14,-935,-565,-1707,-5256,-8664,1820,-755,-75,2952,59.4355957,65.98,60.42,64.93943961,-0.024404297,0,0,-0.043114876
100,0,0.9,3,96.26268019,693.8202192,-9268.147658,-136.1630626,-976.0279292,-569.5,-1895.995031,-1896,-6414,-274,-1049,245,3058,59.4,65.98069815,60.42,64.89577067,-0.035595703,0.000698148,0,-0.04366894
100,0,0.9,3,96.31607048,608,-10114,-194,-1048,-574,-2106,-863.3156039,-7148.224595,-607.7011379,-914.2057936,121.6610807,2964,59.4,66.02999593,60.42,64.85453313,0,0.049297781,0,-0.041237546
100,0,0.9,3,96.36946076,-4,-10686,350,-1115,-424,-2361,-466,-7938,-720,-687,-17,2870,59.4,66.04019744,60.42,64.81056585,0,0.010201506,0,-0.043967282
100,0,0.9,3,96.42285104,-202,-10886,362,-1193,-442,-2428,-1732,-8004,-278,-499,-36,2885,59.4,65.98577041,60.42,64.76397517,0,-0.05442703,0,-0.046590678
100,0,0.9,3,96.47624132,150,-10951.5463,336,-1183.44993,-427.5,-2619.622728,-1648.25,-8088.028423,-278.625,-448.5975768,-26.3125,2785.058835,59.4,65.99622562,60.42,64.76,0,0.010455212,0,-0.003975168
100,0,0.9,3,96.52963161,502,-11016,310,-1162,-413,-2860,-1464,-8183.767284,-280,-423.38724,-5,2554.240227,59.4,66.05318084,60.42,64.76,0,0.056955227,0,0
100,0,0.9,3,96.58302189,495.3333333,-11285.76953,318.2962963,-1103.718642,-455.5824214,-3058.888969,-1279.75,-8263.122503,-281.375,-399.2332832,16.3125,2296.051506,59.4,66.10779865,60.42,64.76,0,0.054617803,0,0
100,0,0.9,3,96.63641217,480.6666667,-11680.10699,333.7037037,-1020.414877,-541.0537316,-3244.35645,-1196,-8298,-282,-352,26,2114,59.4,66.12,60.410625,64.76,0,0.012201352,-0.009375,0
100,0,0.9,3,96.68980246,466,-11882,342,-978,-606,-3382,-1364,-8300,-230,-205,9,2029,59.4,66.12,60.36257813,64.76,0,0,-0.048046875,0
100,0,0.9,3,96.74319274,454,-11436,194,-985,-631,-3461,-1451.12766,-8270,131.7674942,-114.8713922,4.61746988,1900.948296,59.4,66.12,60.36,64.7734761,0,0,-0.002578125,0.0134761
100,0,0.9,3,96.79658302,1024.897022,-10412.16491,50.31145283,-951.1720183,-706.4349345,-3528.978497,-1490,-8240,548,-63,3,1790,59.4,66.12,60.36,64.81707506,0,0,0,0.043598963
100,0,0.9,3,96.8499733,2002,-9520,-76,-887,-820,-3575,-1462,-8346,686,-48,32,1744,59.4,66.12,60.36,64.87113289,0,0,0,0.054057833
100,0,0.9,3,96.90336359,2848,-9310,-168,-812,-955,-3591,-1368.052632,-8224.096257,789.2525497,-22.70454545,22,1710.783773,59.4,66.12,60.36,64.917335,0,0,0,0.046202105
100,0,0.9,4,96.95675387,3666.626605,-9373.447072,-128.1818182,-777.714497,-1006.050406,-3588.149502,-1294,-8090,872,-6,12,1686,59.4,66.12,60.36,64.9614254,0,0,0,0.044090404
100,0,0.9,4,97.01014415,4432,-9516,-22,-763,-1052,-3580,-1351.149586,-8069.310358,940.617827,-12.98096227,21.34714375,1669.634517,59.4,66.12,60.36,65.00297259,0,0,0,0.041547183
