locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
202,-5,0.7,2,33.08823529,1286,-7816,1286,-138,-79,-354,-2413.002915,-9591.428571,-1675.182276,2935.816039,-2469.305626,-6452.905275,59.88,65.42709149,59.76,67.46338483,0,-0.28235128,0,0.042809801
202,-5,0.7,2,33.82352941,1294.083751,-7822.90487,1278.152025,-172.4174316,-86.75170724,-388.6256025,-2410.431487,-9899.428571,-1286.087607,2787.536489,-2450.175215,-6235.169541,59.88,65.34488564,59.76,67.50280377,0,-0.082205854,0,0.039418936
202,-5,0.7,2,34.55882353,1316.587164,-7842.126536,1256.304961,-202.3017664,-92.85059873,-424.435278,-2406.915452,-10320.57143,-877.3885613,2635.569782,-2420.037837,-5996.710634,59.88,65.29357426,59.76,67.55,0,-0.051311372,0,0.047196232
202,-5,0.7,2,35.29411765,1350.888484,-7871.42558,1223.004096,-228.5136861,-97.60488226,-461.5846542,-2403.084548,-10779.42857,-485.7577083,2478.324349,-2380.322558,-5735.44639,59.88,65.26492223,59.76,67.61728477,0,-0.028652039,0,0.067284774
202,-5,0.7,2,36.02941176,1394.365954,-7908.562585,1180.79472,-251.9138723,-101.3227657,-500.2293586,-2399.568513,-11200.57143,-147.8676175,2314.20862,-2332.458447,-5449.294646,59.88,65.2709375,59.76,67.69653551,0,0.006015275,0,0.079250737
202,-5,0.7,2,36.76470588,1444.397815,-7951.298134,1132.222121,-273.3630065,-104.3124568,-540.5250185,-2396.997085,-11508.57143,99.60914172,2141.631027,-2277.874571,-5136.173237,59.88,65.32699219,59.76,67.76826964,0,0.056054687,0,0.071734124
202,-5,0.7,2,37.5,1498.362312,-7997.392808,1079.831589,-293.7217703,-106.8821634,-582.6272616,-2396,-11628,220,1959,-2218,-4794,59.85264401,65.29808467,59.73264401,67.81958997,-0.027355994,-0.028907514,-0.027355994,0.05132034
202,-5,0.7,2,38.23529412,1553.637688,-8044.607192,1026.168411,-313.8508453,-109.3400933,-626.6917153,-2407.8156,-11558.46311,262.2431591,1761.087912,-2130.552379,-4397.951251,59.82,65.26009621,59.70005488,67.86477223,-0.032644006,-0.037988462,-0.032589123,0.045182252
202,-5,0.7,2,38.97058824,1607.602185,-8090.701866,973.7778789,-334.6109132,-111.9944543,-672.874007,-2441.88563,-11364.78423,299.5766828,1546.315954,-1995.727073,-3932.181598,59.82,65.27064862,59.70613194,67.9188833,0,0.010552413,0.006077062,0.054111075
202,-5,0.7,2,39.70588235,1657.634046,-8133.437415,925.2052799,-356.8626554,-115.1534543,-721.3297644,-2496.144931,-11069.36105,331.7777946,1318.565789,-1818.669728,-3408.076314,59.82,65.29519123,59.72049413,67.98008677,0,0.024542606,0.014362186,0.061203472
202,-5,0.7,2,40.44117647,1701.111516,-8170.57442,882.9959035,-381.4667536,-119.125301,-772.2146149,-2568.528347,-10694.59127,358.623718,1081.719077,-1604.525989,-2837.020672,59.82,65.32880016,59.74061828,68.04192033,0,0.033608929,0.020124145,0.061833555
