locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
100,0,1.1,4,89.83050847,2534,-13654,-216,2497,4020,8653,-1919.037037,-8208.592593,1129.203309,-974.5166253,342.4378544,1779.503393,59.80628906,65.91,59.89661133,65.91316632,0.046289063,0,-0.073388672,-0.017420498
100,0,1.1,4,90.6779661,3462,-14842,500,1952,3824,8193,-1556.962963,-8161.407407,1126.350626,-1036.262001,348.1155424,1842.757696,59.82,65.89879707,59.88,65.91,0.013710937,-0.011202931,-0.016611328,-0.003166325
100,0,1.1,4,91.52542373,4468.22972,-14092.22222,839.5174864,1681.522581,3484.708318,7605.940223,-1362,-8136,1122,-1106,359,1914,59.82,65.83659475,59.88,65.91,0,-0.06220232,0,0
100,0,1.1,4,92.37288136,5426.892638,-12699.77778,1079.203188,1489.060746,3025.258644,6908.479947,-1444.830693,-8143.36221,1108.556927,-1214.40249,397.5710937,1996.093985,59.82,65.83,59.85785874,65.91,0,-0.006594749,-0.022141258,0
100,0,1.1,4,93.22033898,5854,-11950,1170,1264,2521,6084,-1635.216941,-8168.502197,1090.834019,-1334.367911,485.1576399,2089.977747,59.82,65.83,59.82,65.91,0,0,-0.037858742,0
100,0,1.1,4,94.06779661,5482.296296,-13488.66667,820.0740741,902.19095,1896.33325,5024.897361,-1846,-8216,1082,-1391,632,2190,59.85785874,65.79611038,59.82,65.99833706,0.037858742,-0.033889618,0,0.088337065
100,0,1.1,4,94.91525424,4553.037037,-17335.33333,-54.74074074,426.6088605,1107.884338,3706.066452,-2068,-8808,1752,-1370,1227,2299,59.88,65.74816922,59.81446289,66.04354004,0.022141258,-0.047941162,-0.005537109,0.045202974
100,0,1.1,4,95.76271186,3345,-22336,-1192,-82.67377399,279.3399102,2234.634268,-1160.592593,-9181.957837,1590.222222,-1424.007097,1127.962963,2374.939562,59.88,65.70766666,59.76553711,65.98645996,0,-0.040502558,-0.048925781,-0.057080078
100,0,1.1,4,96.61016949,2136.962963,-27336.66667,-2329.259259,-545.5844587,-465.6133865,717.7278012,524.5925926,-9481.991108,1289.777778,-1537.347527,944.037037,2440.359196,59.88,65.60302463,59.76,65.98,0,-0.10464203,-0.005537109,-0.006459961
100,0,1.1,4,97.45762712,1207.703704,-31183.33333,-3204.074074,-882.0506989,-1003.288906,-737.5259527,1432,-9844,1128,-1637,845,2531,59.88053498,65.4603652,59.75946502,65.98,0.000534979,-0.142659436,-0.000534979,0
100,0,1.1,4,98.30508475,836,-32722,-3554,-1012,-1210,-2024,1334.656,-10334.39716,1289.2,-1696.205223,882.232,2701.169809,59.91983539,65.38654725,59.72016461,65.98,0.039300412,-0.073817941,-0.039300412,0
