locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
201,10,0.7,4,98.15005139,289.9788012,-9398.488589,-1140.218299,1487.110502,517.7288634,3728.748362,-2002.973617,-7821,610.1544885,-157.0279159,62.33662614,73.27317544,59.94661382,65.35170464,59.7,65.67879707,0.006613819,0.106248735,0,-0.011202931
201,10,0.7,4,98.25282631,490,-9474,-1176,1322,909,3484,-2272,-7450,322,-219,106,95,59.98999833,65.38851846,59.7,65.61659475,0.043384509,0.036813824,0,-0.06220232
201,10,0.7,4,98.35560123,842,-9420,-1084,1124,1351,3102,-2243.380323,-7469.883929,293.9649008,-250.101968,133.3363412,116.237704,60.01484409,65.42947481,59.7,65.64253906,0.024845765,0.040956348,0,0.025944314
201,10,0.7,4,98.45837616,1234,-9368,-904,991,1588,2870,-2166.014196,-7524.857143,274.691023,-275.8961938,158.8267477,135.4610982,60.03074259,65.47213869,59.7,65.69,0.015898492,0.042663875,0,0.047460938
201,10,0.7,4,98.56115108,1784,-9168,-656,818,1822,2498,-2052.64097,-7607.901786,263.5716336,-293.4923227,177.6537804,154.9539433,60.04700837,65.51476402,59.7,65.69,0.016265783,0.042625328,0,0
201,10,0.7,4,98.663926,2148.541293,-9035.706089,-477.9422143,683.9410194,1811.405527,2198.660527,-1916,-7712,260,-300,185,177,60.07242605,65.55730357,59.7,65.67879707,0.025417682,0.042539558,0,-0.011202931
201,10,0.7,4,98.76670092,2444.011838,-8929.193941,-333.5266627,565.5175183,1779.477721,1926.225749,-1594.992902,-8002.071429,376.9347826,-290,162.9438202,201.0736106,60.11108167,65.59966328,59.7,65.61659475,0.038655623,0.042359708,0,-0.06220232
201,10,0.7,4,98.86947585,2740,-8832,-274,438,1726,1612,-1346,-8236,524,-280,133,233,60.13775103,65.62913408,59.7,65.64253906,0.026669357,0.029470795,0,0.025944314
201,10,0.7,4,98.97225077,3060,-8742,-314,286,1495,1190,-1872,-7986,566,-307,121,293,60.16129335,65.65065831,59.7,65.69,0.023542322,0.02152424,0,0.047460937
201,10,0.7,4,99.07502569,3196.027055,-8513.233934,-368.374596,184.3220764,1289.515566,845.4101972,-2414,-7466,324,-401,209,317,60.1769887,65.67286833,59.7,65.69,0.015695348,0.022210015,0,0
201,10,0.7,4,99.17780062,3286.38404,-8149.306129,-438.0219193,102.0920236,1092.934358,533.1761615,-1918,-7878,439,-429.2621807,245.8333449,318.5518395,60.18,65.7081979,59.7,65.69,0.0030113,0.035329568,0,0
201,10,0.7,4,99.28057554,3400,-7746,-530,28,874,203,-1422,-8290,554,-454,263,320,60.18,65.75769806,59.7,65.69,0,0.049500162,0,0
201,10,0.7,4,99.38335046,3590,-7298,-688,-39,602,-175,-1560.128134,-8130,550,-521.4992657,265.3790076,377.7307692,60.20502058,65.76,59.7,65.69,0.025020576,0.002301941,0,0
201,10,0.7,4,99.48612539,3648,-6944,-782,-69,413,-411,-1744,-7970,546,-577,268,434,60.24,65.76,59.7,65.69,0.034979424,0,0,0
201,10,0.7,4,99.58890031,3750,-6346,-820,-107,173,-706,-1812,-8210,662,-585,296,417,60.24,65.76,59.7,65.69,0,0,0,0
201,10,0.7,4,99.69167523,4221.621648,-12395,1301,-32.10625287,392,-1041.083972,-1606,-8070,554,-626,340,449,60.24,65.76,59.709375,65.69,0,0,0.009375,0
201,10,0.7,4,99.79445015,4616,-18444,3422,78,611,-1255,-1737,-7681.576159,308.5191661,-686.3750351,359.9908145,542.0585974,60.24,65.76,59.75742188,65.69,0,0,0.048046875,0
201,10,0.7,4,99.89722508,3771.797917,-17244.73572,3265.906982,152.3370421,388.4599499,-1282.372782,-1868,-7388,132,-745,380,631,60.24,65.74531526,59.76,65.69,0,-0.014684742,0.002578125,0
201,10,0.7,4,100,1768.040278,-14567.69366,2832.925074,216.6129655,-31.4134336,-1295.620813,-1674.110154,-7484.46875,252.5043478,-779.1082476,438.1830986,652.6773696,60.24,65.69808157,59.76,65.69,0,-0.047233693,0,0
201,10,0.7,1,0,-602,-11794,2176,244,-277,-1321,-1462,-7724,470,-815,482,677,60.24,65.64023344,59.76,65.69,0,-0.057848126,0,0
201,10,0.7,1,0.680272109,-4337.189323,-8698.588984,-13.66842159,-92.81188336,-305.1424436,-1412.056833,-1440,-8378,690,-882,442,801,60.24,65.58918252,59.76,65.69283607,0,-0.051050915,0,0.002836074
201,10,0.7,1,1.360544218,-6928,-6784,-2964,-505,-316,-1612,-1470,-7846,776,-1019,457,869,60.24,65.54204726,59.76,65.71710632,0,-0.047135264,0,0.024270251
201,10,0.7,1,2.040816327,-2304,-7836,-5044,-607,728,-2288,-1463,-8006.892872,920.5974576,-1116.062786,465.0448419,968.159242,60.24,65.54,59.76,65.74722014,0,-0.002047259,0,0.03011381
201,10,0.7,1,2.721088435,1612.578774,-8156.810455,-2518,-422.5,400.4650757,-2418.572519,-1456,-8422,1016,-1193,476,1079,60.24,65.5396438,59.75984734,65.7598219,0,-0.000356198,-0.000152656,0.012601766
201,10,0.7,1,3.401360544,3670,-8280,8,-238,13,-2464,-2103,-10716.10713,832.3873027,-1250.921096,615.4377163,1177.589415,60.24,65.50552005,59.74522288,65.74276002,0,-0.034123753,-0.014624466,-0.017061877
201,10,0.7,1,4.081632653,2529.394906,-8163.888492,-25.09632764,-245.5,-88.96507567,-2296.5,-2750,-12756,476,-1307,746,1285,60.24,65.44575005,59.71960716,65.71287503,0,-0.059769998,-0.025615713,-0.029884999
201,10,0.7,1,4.761904762,832,-7970,-134,-253,-131,-2129,-2005.407407,-12197.55556,-72.68853805,-1389.402755,689.7407407,1418.074293,60.24,65.40307755,59.70131895,65.69153877,0,-0.042672502,-0.018288215,-0.021336251
201,10,0.7,1,5.442176871,-118,-7814,-1788,-171,62,-2176,-622.5925926,-11160.44444,-729.6776024,-1480.345099,585.2592593,1572.282327,60.2644043,65.4,59.7244043,65.71847168,0.024404297,-0.003077549,0.023085347,0.026932905
201,10,0.7,1,6.12244898,1293,-7999,-1693.930279,27.23618923,86.88516676,-2049.879599,122,-10602,-1048,-1541,529,1745,60.3,65.39946252,59.76,65.75921387,0.035595703,-0.000537477,0.035595703,0.040742188
201,10,0.7,1,6.802721088,2704,-8184,-1464,226,95,-1816,-430,-11286,-538,-1564,534,1953,60.3,65.35626446,59.76,65.70623535,0,-0.04319806,0,-0.052978516
201,10,0.7,1,7.482993197,2401,-8181.428161,-554.0697211,325.532951,60.5,-1545.290504,-1300,-12302,-16,-1590,577,2104,60.28748219,65.30740195,59.74748219,65.69,-0.01251781,-0.048862511,-0.01251781,-0.016235352
