locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
201,5,0.9,1,8.759124088,1614,-8102,-104,-88,-55,-1681,-544,-11136,-124,-2294,483,3142,59.94,65.20817704,59.82,65.4,0,-0.039090367,0,0
201,5,0.9,1,9.489051095,1562.983051,-8183.929348,-85.78531073,-42.72387132,-44.77276995,-1528.883444,-2002,-10462,-224,-2342,595,3167,59.94,65.17094671,59.82,65.4,0,-0.037230329,0,0
201,5,0.9,1,10.2189781,1544,-8252,-42,3,-27,-1388,-2885.225849,-10224.60493,437,-2297.453199,640.6253444,3211.541868,59.94,65.13127694,59.82,65.4,0,-0.039669774,0,0
201,5,0.9,1,10.94890511,1698,-8204,106.4794284,30.81081728,-1.26056338,-1264.675907,-3728,-10130,1098,-2207,693,3249,59.94,65.08486824,59.82,65.4,0,-0.046408701,0,0
201,5,0.9,1,11.67883212,1852,-8156,250,49,16,-1152,-5279.779917,-10908,1047,-2066.08146,962.5771449,3263.019608,59.94,65.02649382,59.81932617,65.4,0,-0.058374416,-0.000673828,0
201,5,0.9,1,12.40875912,1772.992063,-8196.317797,273.2854742,57.33568135,-11.75438596,-1046.761734,-6314,-11686,996,-1920,1321,3269,59.94,64.93695616,59.80101563,65.4,0,-0.089537665,-0.018310547,0
201,5,0.9,1,13.13868613,1632,-8266,298,64,-40,-948,-5436,-10878,1542,-1837,1553,3062,59.94,64.84309905,59.77391602,65.4,0,-0.093857105,-0.027099609,0
201,5,0.9,2,13.86861314,1459.007937,-8343.682203,579.0204082,74.4921875,-40.74561404,-846.0561347,-5058,-10060,1106,-1691,1809,2954,59.94,64.76,59.76,65.4,0,-0.083099053,-0.013916016,0
201,5,0.9,2,14.59854015,1348,-8392,838,81,-41,-765,-4415.608779,-9161.08053,1545,-1510.531561,1942.396117,2727.390415,59.90214126,64.71627554,59.76,65.4,-0.037858742,-0.043724455,0,0
201,5,0.9,2,15.32846715,1426.641975,-8285,745.4321767,52,-38.5,-726.3167166,-3464,-8084,1984,-1286,2002,2384,59.88,64.67767096,59.76,65.39422959,-0.022141258,-0.038604588,0,-0.005770405
201,5,0.9,2,16.05839416,1544,-8178,576,23,-36,-687,-1472.065105,-6556.61596,1210.159109,-962.4318321,1347.187482,1705.815562,59.88,64.63659881,59.76,65.33980256,0,-0.041072152,0,-0.05442703
201,5,0.9,2,16.78832117,1617.618894,-8236.034483,351.5678233,44.93103448,-60.5,-594.3412267,210,-4740,-180,-599,256,1219,59.88,64.59489157,59.76,65.33,0,-0.041707236,0,-0.009802565
201,5,0.9,2,17.51824818,1672,-8310,204,71,-85,-489,616.9863272,-2286.869755,-1920.159109,-251.4428033,-728.8438406,1493.5,59.88,64.5527098,59.76,65.33,0,-0.042181774,0,0
201,5,0.9,2,18.24817518,1699.620319,-8338.965517,211.98,76.03192848,-74.5,-420.527809,778,-744,-3044,53,-1489,1768,59.88,64.51009579,59.72214126,65.36388962,0,-0.042614008,-0.037858742,0.033889618
201,5,0.9,2,18.97810219,1728,-8352,232,81,-64,-351,702.842437,-899.905888,-529,249.2187821,-1874.343641,1254.679334,59.88,64.46499358,59.70553711,65.41486452,0,-0.045102204,-0.016604149,0.050974904
201,5,0.9,2,19.7080292,1811.118812,-8266,324.02,95.58336292,-71,-240.6583355,508,-1246,1986,454,-2048,396,59.88,64.4144877,59.75446289,65.46547955,0,-0.050505881,0.048925781,0.050615031
201,5,0.9,2,20.4379562,1874,-8180,404,125,-78,-140,-605.9437998,-2048.864766,1202.391015,833.7383541,-1742.415376,-321.7718422,59.85983539,64.42666743,59.76,65.47,-0.020164609,0.012179729,0.005537109,0.004520447
201,5,0.9,2,21.16788321,1726.759657,-8630,336,268.9536741,37,-90.71250598,-1602,-2816,232,1239,-1228,-995,59.82053498,64.47569878,59.76,65.47,-0.039300412,0.049031346,0,0
201,5,0.9,2,21.89781022,1536,-9080,268,394,152,-48,-1604,-3024,-24,1513,-804,-1538,59.82,64.5286298,59.76,65.47,-0.000534979,0.052931025,0,0
201,5,0.9,2,22.62773723,1474.129614,-8735.185185,441.7037037,350.7085346,105.7521503,10.37673532,-1616,-3162,134,1908,-161,-2179,59.82,64.54547955,59.76,65.47452045,0,0.016849752,0,0.004520447
201,5,0.9,2,23.35766423,1432.951646,-8094.814815,764.2962963,265.6392915,13.72652273,73.47611695,-1588.134228,-3320.204086,-136.8585132,2174.886461,230.579478,-2741.878576,59.82,64.49486452,59.76,65.52513548,0,-0.050615031,0,0.050615031
201,5,0.9,2,24.08759124,1368,-7750,938,206,-54,126,-1520,-3530,-614,2406,469,-3220,59.82,64.44388962,59.76,65.56866347,0,-0.050974904,0,0.043527994
201,5,0.9,2,24.81751825,1151.186137,-8017,872.6077348,187.2981366,-84.05450237,170.534188,-1306.384911,-3899.59668,-1131.850956,2654.090014,586.8135169,-3593.448893,59.82,64.41,59.76,65.61,0,-0.033889618,0,0.041336528
201,5,0.9,2,25.54744526,954,-8284,762,174,-98,194,-1020,-4398,-1534,2876,638,-3901,59.82,64.45416853,59.76,65.65728679,0,0.044168532,0,0.04728679
201,5,0.9,2,26.27737226,910.8987342,-8102,646.3922652,163.4006969,-78,139.3609694,-810,-5006,-1656,3040,576,-4146,59.82,64.48,59.76,65.70285649,0,0.025831468,0,0.045569702
201,5,0.9,2,27.00729927,894,-7920,576,150,-58,63,-364,-5820,-1788,3259,318,-4437,59.82,64.48,59.76,65.74343208,0,0,0,0.040575586
201,5,0.9,2,27.73722628,1035,-8024,823,109.93551,-75.5,21.27768607,-290,-6390,-1882,3373,52,-4606,59.80101563,64.50214844,59.76,65.7837051,-0.018984375,0.022148437,0,0.040273026
201,5,0.9,2,28.46715328,1176,-8128,1070,51,-93,-2,-367.6921397,-6956.450131,-1880,3475.230407,-290.8683042,-4776.728701,59.76,64.55,59.76,65.83,-0.041015625,0.047851563,0,0.046294896
201,5,0.9,2,29.19708029,960,-8080,986,-14,-92,-6,-522,-7458,-1878,3530,-651,-4934,59.76,64.55,59.80101563,65.92746453,0,0,0.041015625,0.097464526
201,5,0.9,2,29.9270073,907.2413793,-8113,945.9787304,-41.72096774,-98,-38.01845106,-739.0854245,-7857.519929,-1896.788724,3520.512938,-983.9014162,-5077.930323,59.76,64.55,59.82,66.00323995,0,0,0.018984375,0.075775423
