locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
202,-5,0.9,4,67.64705882,324,-1660,966,736,-270,1323,-3036,-8028,242,-301,48,1357,59.52257813,66.28807596,60.06,64.68104527,-0.027421875,0.054692355,0,0.013010244
202,-5,0.9,4,68.38235294,-672,-2046,1700,844,-162,1909,-3142,-8436,490,-260,58,1208,59.570625,66.44474807,60.06,64.68888866,0.048046875,0.156672111,0,0.007843385
202,-5,0.9,4,69.11764706,-82.66478873,-1958.150515,995.4431175,948.5555825,83.71852257,2508.011023,-2930,-7944,746,-294,105,1005,59.58,66.52215353,60.06,64.69,0.009375,0.077405453,0,0.00111134
202,-5,0.9,4,69.85294118,744,-1772,-100,1075,395,3100,-2673.042011,-7948.246324,706.625,-280.9693396,103.6804435,927.9299156,59.58,66.56415504,60.06,64.69,0,0.04200151,0,0
202,-5,0.9,4,70.58823529,1145.974822,-1374.849485,-986.4431175,1284.772731,693.2318883,3674.698043,-2386.565022,-7960.823529,620,-250.5849057,100.0645161,874.3395638,59.58,66.66384375,60.02735599,64.65191533,0,0.099688714,-0.032644006,-0.038084673
202,-5,0.9,4,71.32352941,1458,-1076,-1482,1546,956,4216,-2098.305522,-7981.488971,533.375,-215.9080189,94.66633065,835.8294301,59.58151,66.72,60,64.62,0.001509999,0.056156249,-0.027355994,-0.031915327
202,-5,0.9,4,72.05882353,1782.689967,-1402.804415,-1399.020076,1825.491857,1174.142217,4684.085418,-1836,-8010,494,-190,88,804,59.61963856,66.72,60,64.62,0.038128564,0,0,0
202,-5,0.9,4,72.79411765,1960,-2074,-1190,2116,1288,5153,-1614,-8100,756,-176,75,779,59.68241371,66.76286587,60,64.60539589,0.062775145,0.042865866,0,-0.014604112
202,-5,0.9,4,73.52941176,1788,-3064,-588,2392,1166,5704,-1665.544332,-8090,844.9138439,-184.0524476,65.64655172,797.5454545,59.75639374,66.86850397,60,64.55267861,0.073980027,0.105638103,0,-0.052717281
202,-5,0.9,4,74.26470588,1442,-3684,-168,2538,891,6137,-1788,-8080,880,-204,61,830,59.78510715,66.87,60,64.55,0.028713414,0.001496031,0,-0.002678608
202,-5,0.9,4,75,1110,-4588,-26,2750,434,6825,-2074,-8260,702,-258,91,860,59.80645721,66.87,60,64.5520795,0.021350063,0,0,0.002079498
202,-5,0.9,4,75.73529412,1279.338673,-5281.072829,-195.6672835,2828.478753,129.3324976,7302.77216,-2074,-7945,659.4474912,-282.0312509,79,885.3779839,59.81838621,66.87,60,64.59951412,0.011928993,0,0,0.047434625
202,-5,0.9,4,76.47058824,1518,-5978,-478,2889,-102,7646,-2074,-7630,644,-303,67,914,59.82,66.85645833,60,64.6450226,0.001613794,-0.013541667,0,0.045508477
202,-5,0.9,4,77.20588235,1657.862986,-6935.875621,-745.0611121,2977.834905,-311.1536593,7882.417425,-2074.251503,-7637.033809,653.8752817,-331.1423055,67.77032134,953.0812441,59.82,66.795,60,64.68588933,0,-0.061458333,0,0.040866733
202,-5,0.9,4,77.94117647,1785.322654,-8061.870886,-1039.665433,3078.637138,-509.636586,8075.902756,-2075.103758,-7656.32006,680.9526672,-361.3419844,70.17646259,999.7411782,59.82,66.75047194,60,64.72677613,0,-0.044528062,0,0.040886801
202,-5,0.9,4,78.67647059,1878.120995,-9149.930708,-1277.937037,3167.870802,-657.8012198,8232.686709,-2076.703383,-7685.135988,721.4094666,-393.7461828,74.36118965,1053.333004,59.82494606,66.70418292,60,64.76821311,0.004946061,-0.046289019,0,0.041436981
202,-5,0.9,4,79.41176471,1914,-9994,-1376,3222,-716,8359,-2079.196998,-7720.758828,771.4229902,-428.5020467,80.46726838,1113.209925,59.8715978,66.64794061,60,64.8089469,0.04665174,-0.05624231,0,0.040733786
202,-5,0.9,4,80.14705882,1674,-10524,-682,3242,-706,8450,-2082.731221,-7760.465815,827.1705485,-465.7567223,88.63746466,1178.725143,59.88,66.64,60,64.87600895,0.008402198,-0.00794061,0,0.067062047
